subject,sessionIndex,rep,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
Rahil,1,189,0.110141277,0.320097923,0.209956646,0.08907795,0.223649025,0.134571075,0.104072809,0.096034527,-0.008038282,0.129541159,0.66570282,0.536161661,0.090811253,0.944948435,0.854137182,0.085184574,0.496007442,0.410822868,0.111645222,0.194984198,0.083338976,0.177774191,0.238922596,0.061148405,0.101450205,2.315058231,2.213608027,0.091033697,0.253730536,0.162696838,0.103022575
Rahil,1,190,0.139848471,2.24572134,2.105872869,0.060322046,-1.335648537,-1.395970583,0.104826927,0.080422401,-0.024404526,0.131739616,0.686934471,0.555194855,0.091446161,2.137753248,2.046307087,0.117821693,0.356300116,0.238478422,0.120196104,0.113786697,-0.006409407,0.169919968,0.501299143,0.331379175,0.126358747,1.54963088,1.423272133,0.105860233,0.280198812,0.174338579,0.092473507
Rahil,1,191,0.107366562,0.743450165,0.636083603,0.099242926,0.358217716,0.258974791,0.131607056,0.140114546,0.00850749,0.126640797,0.93467474,0.808033943,0.097664833,0.429757357,0.332092524,0.100932598,0.378854275,0.277921677,0.068453312,0.163333893,0.094880581,0.104063034,0.204884529,0.100821495,0.125286818,0.67361021,0.548323393,0.106807709,0.258609772,0.151802063,0.102282047
Rahil,1,192,0.11662364,0.351103783,0.234480143,0.093662262,0.243628502,0.14996624,0.096632481,0.128544569,0.031912088,0.138003111,0.717190981,0.57918787,0.093404055,0.428464174,0.33506012,0.093184948,0.439951658,0.34676671,0.096313477,0.194604635,0.098291159,0.145045519,0.150045633,0.005000114,0.116263151,0.23072052,0.114457369,0.099981546,0.421542883,0.321561337,0.083148003
Rahil,1,193,0.113377333,0.332644463,0.21926713,0.091040134,0.222225904,0.13118577,0.089556932,0.095490456,0.005933523,0.116416931,0.925322533,0.808905602,0.091410875,0.46107769,0.369666815,0.088572025,0.580346107,0.491774082,0.103961706,0.141299248,0.037337542,0.179133415,0.173495293,-0.005638123,0.113351822,1.09453702,0.981185198,0.099924088,0.268679619,0.168755531,0.101616859
Rahil,1,194,0.106401205,0.698364735,0.59196353,0.092379332,1.414599895,1.322220564,0.112960339,0.105818987,-0.007141352,0.1482234,0.495304108,0.347080708,0.084117889,0.554497004,0.470379114,0.111377239,0.340398312,0.229021072,0.126890182,0.133514404,0.006624222,0.151877642,0.100967169,-0.050910473,0.111958981,0.214558363,0.102599382,0.099262714,0.584079027,0.484816313,0.082927704
Rahil,1,195,0.095743656,1.624191523,1.528447866,0.090434313,0.392810106,0.302375793,0.096740961,0.09106493,-0.005676031,0.13513732,1.159847498,1.024710178,0.084279537,0.355509281,0.271229744,0.113903999,0.320112705,0.206208706,0.116651297,0.12285161,0.006200314,0.157969236,0.098840714,-0.059128523,0.098166704,0.187542439,0.089375734,0.11182189,0.595935822,0.484113932,0.084989786
Rahil,1,196,0.113471985,0.384454489,0.270982504,0.101249933,0.887394905,0.786144972,0.11141777,0.061918259,-0.049499512,0.104472637,0.880188704,0.775716066,0.103870153,0.384147167,0.280277014,0.107506514,0.981974363,0.87446785,0.10712862,0.102313995,-0.004814625,0.169398308,0.145395756,-0.024002552,0.101679802,0.225140095,0.123460293,0.100386381,0.605005503,0.504619122,0.105997562
Rahil,1,197,0.114211321,2.504370928,2.390159607,0.06239295,-1.778194904,-1.840587854,0.102393627,0.108146429,0.005752802,0.121082306,0.895061731,0.773979425,0.097465277,2.046355009,1.948889732,0.101700306,0.895101309,0.793401003,0.113934994,0.090676308,-0.023258686,0.166769505,0.129412651,-0.037356853,0.10306406,0.214321136,0.111257076,0.103830099,0.468652248,0.364822149,0.054785728
Rahil,1,198,0.104488611,0.35607934,0.251590729,0.084933043,0.190566778,0.105633736,0.113197565,0.098409891,-0.014787674,0.123496056,1.147770882,1.024274826,0.084502935,1.149169683,1.064666748,0.092861176,0.318240404,0.225379229,0.134494066,0.148855925,0.014361858,0.160554886,0.095349789,-0.065205097,0.108968258,0.24768734,0.138719082,0.107317448,1.036509275,0.929191828,0.081961155
Rahil,1,199,0.102567911,0.285484552,0.182916641,0.101138115,0.210333347,0.109195232,0.098930359,0.09012866,-0.008801699,0.127164602,0.872895241,0.745730639,0.106235504,0.407989025,0.301753521,0.158545494,0.317651749,0.159106255,0.057697296,0.062898874,0.005201578,0.15951395,0.098793268,-0.060720682,0.111735582,0.787555695,0.675820112,0.097691774,0.362406492,0.264714718,0.098953962
Rahil,1,200,0.115974426,0.315744162,0.199769735,0.106547356,0.221692324,0.115144968,0.09965992,0.076702118,-0.022957802,0.124278307,0.875621796,0.751343489,0.106329441,0.356527805,0.250198364,0.117121458,0.311380386,0.194258928,0.132302046,0.162309647,0.030007601,0.198602915,0.118394375,-0.08020854,0.111725569,0.18593812,0.074212551,0.108551741,1.134548903,1.025997162,0.109077454
Mann,1,1,0.11238741874694824,0.8232431411743164,0.7108557224273682,0.14584589004516602,0.31899237632751465,0.17314648628234863,0.10878753662109375,0.2857999801635742,0.17701244354248047,0.1375572681427002,0.7257487773895264,0.5881915092468262,0.11121225357055664,0.7782349586486816,0.667022705078125,0.14223861694335938,0.4870007038116455,0.34476208686828613,0.11389303207397461,0.36063551902770996,0.24674248695373535,0.15571260452270508,0.2124340534210205,0.05672144889831543,0.11126852035522461,0.21400785446166992,0.10273933410644531,0.1731705665588379,0.678814172744751,0.5056436061859131,0.1418776512145996
Mann,1,2,0.12143874168395996,1.0066511631011963,0.8852124214172363,0.0790858268737793,0.5835535526275635,0.5044677257537842,0.13196253776550293,0.2328195571899414,0.10085701942443848,0.13688111305236816,0.3471248149871826,0.21024370193481445,0.14185118675231934,0.6326322555541992,0.4907810688018799,0.13216328620910645,0.3819122314453125,0.24974894523620605,0.11616873741149902,0.33402419090270996,0.21785545349121094,0.12972211837768555,0.27803754806518555,0.1483154296875,0.12339425086975098,0.21510934829711914,0.09171509742736816,0.13875198364257812,0.38957977294921875,0.2508277893066406,0.13882732391357422
Mann,1,3,0.1202549934387207,0.4425184726715088,0.3222634792327881,0.12223052978515625,0.22376394271850586,0.10153341293334961,0.15906643867492676,0.3380734920501709,0.17900705337524414,0.13611054420471191,0.4484875202178955,0.3123769760131836,0.11790966987609863,0.7061183452606201,0.5882086753845215,0.13111281394958496,0.2708861827850342,0.13977336883544922,0.15626096725463867,0.26217222213745117,0.1059112548828125,0.17866730690002441,0.19510293006896973,0.016435623168945312,0.10998177528381348,0.22775697708129883,0.11777520179748535,0.12578988075256348,0.3882591724395752,0.2624692916870117,0.13568758964538574
Mann,1,4,0.14530062675476074,0.4927206039428711,0.34741997718811035,0.10976982116699219,0.40522003173828125,0.29545021057128906,0.1454174518585205,0.21934223175048828,0.07392477989196777,0.16600704193115234,0.3176438808441162,0.15163683891296387,0.12236475944519043,0.549799919128418,0.42743515968322754,0.12986969947814941,0.3448476791381836,0.21497797966003418,0.09073305130004883,0.35719990730285645,0.2664668560028076,0.1617727279663086,0.2866041660308838,0.1248314380645752,0.11101102828979492,0.23209404945373535,0.12108302116394043,0.13436222076416016,0.2495403289794922,0.11517810821533203,0.17388653755187988
Mann,1,5,0.12709331512451172,0.6516420841217041,0.5245487689971924,0.10970401763916016,0.21939325332641602,0.10968923568725586,0.13861513137817383,0.29334259033203125,0.15472745895385742,0.17199993133544922,0.32321763038635254,0.15121769905090332,0.12264633178710938,0.6495645046234131,0.5269181728363037,0.1681654453277588,0.37450742721557617,0.20634198188781738,0.1239013671875,0.4594106674194336,0.3355093002319336,0.13370513916015625,0.2372901439666748,0.10358500480651855,0.08218741416931152,0.24027252197265625,0.15808510780334473,0.1074674129486084,0.24753737449645996,0.14006996154785156,0.13944506645202637
Mann,1,6,0.13512778282165527,0.37675905227661133,0.24163126945495605,0.14270544052124023,0.20186877250671387,0.05916333198547363,0.1248936653137207,3.562256097793579,3.4373624324798584,0.17335295677185059,0.8681485652923584,0.6947956085205078,0.1368730068206787,0.4558744430541992,0.3190014362335205,0.1288747787475586,0.3737931251525879,0.2449183464050293,0.12729668617248535,1.2326316833496094,1.105334997177124,0.15526485443115234,0.8144838809967041,0.6592190265655518,0.10982990264892578,0.26122426986694336,0.15139436721801758,0.07685470581054688,0.2245180606842041,0.14766335487365723,0.10481142997741699
Mann,1,7,0.12446737289428711,0.6446194648742676,0.5201520919799805,0.13199782371520996,0.18626809120178223,0.054270267486572266,0.1094217300415039,0.25019001960754395,0.14076828956604004,0.13283467292785645,0.5302309989929199,0.3973963260650635,0.0953826904296875,1.1155762672424316,1.0201935768127441,0.13724660873413086,0.33260345458984375,0.1953568458557129,0.10212278366088867,0.4631321430206299,0.3610093593597412,0.12462878227233887,0.19541406631469727,0.0707852840423584,0.11935591697692871,0.6983966827392578,0.5790407657623291,0.1439826488494873,0.2577979564666748,0.1138153076171875,0.1964735984802246
Mann,1,8,0.14002704620361328,0.5130965709686279,0.37306952476501465,0.1425633430480957,0.4917447566986084,0.3491814136505127,0.11453747749328613,0.23108410835266113,0.116546630859375,0.1485304832458496,0.4433095455169678,0.29477906227111816,0.1012566089630127,0.9004487991333008,0.7991921901702881,0.13059616088867188,0.3798809051513672,0.2492847442626953,0.1296687126159668,0.7097938060760498,0.580125093460083,0.16490888595581055,0.1947612762451172,0.02985239028930664,0.13524985313415527,0.24843072891235352,0.11318087577819824,0.13207101821899414,0.24562311172485352,0.11355209350585938,0.16043782234191895
Mann,1,9,0.1582334041595459,0.28370213508605957,0.12546873092651367,0.15342164039611816,0.1663222312927246,0.012900590896606445,0.1627345085144043,0.31232428550720215,0.14958977699279785,0.18688035011291504,0.3913004398345947,0.2044200897216797,0.13750553131103516,0.6594874858856201,0.521981954574585,0.11522865295410156,0.337679386138916,0.22245073318481445,0.1310439109802246,0.3262190818786621,0.1951751708984375,0.14049243927001953,0.3538391590118408,0.2133467197418213,0.1308612823486328,0.2274181842803955,0.0965569019317627,0.1450362205505371,0.24307489395141602,0.0980386734008789,0.15466713905334473
Mann,1,10,0.13216209411621094,0.8394474983215332,0.7072854042053223,0.13486027717590332,0.21612143516540527,0.08126115798950195,0.11533451080322266,0.29872941970825195,0.1833949089050293,0.16180777549743652,0.3585696220397949,0.1967618465423584,0.1262362003326416,0.548687219619751,0.4224510192871094,0.13480758666992188,0.48809123039245605,0.3532836437225342,0.12148642539978027,0.39876508712768555,0.2772786617279053,0.15846705436706543,0.19944119453430176,0.04097414016723633,0.12045145034790039,0.5975215435028076,0.4770700931549072,0.13048362731933594,0.26737093925476074,0.1368873119354248,0.18216323852539062
Mann,1,11,0.14118194580078125,0.4396524429321289,0.29847049713134766,0.17315149307250977,0.20411467552185059,0.03096318244934082,0.16295623779296875,0.3121652603149414,0.14920902252197266,0.12871575355529785,4.246147394180298,4.117431640625,0.12443780899047852,0.6729941368103027,0.5485563278198242,0.10755705833435059,0.8870072364807129,0.7794501781463623,0.15105509757995605,0.18315410614013672,0.032099008560180664,0.16081762313842773,0.41281867027282715,0.2520010471343994,0.11879301071166992,0.24920988082885742,0.1304168701171875,0.13656330108642578,0.24788784980773926,0.11132454872131348,0.13837385177612305
Mann,1,12,0.13619065284729004,0.4561343193054199,0.3199436664581299,0.10393714904785156,0.12949252128601074,0.02555537223815918,0.15564751625061035,0.2971682548522949,0.14152073860168457,0.1306614875793457,0.34262990951538086,0.21196842193603516,0.0985422134399414,0.5839779376983643,0.48543572425842285,0.1443936824798584,0.39224791526794434,0.24785423278808594,0.11077547073364258,0.19750618934631348,0.0867307186126709,0.14974761009216309,0.18461370468139648,0.0348660945892334,0.12254714965820312,0.22067975997924805,0.09813261032104492,0.12147331237792969,0.31012868881225586,0.18865537643432617,0.1266770362854004
Mann,1,13,0.15457892417907715,0.5104165077209473,0.3558375835418701,0.09932541847229004,0.4731020927429199,0.3737766742706299,0.11477088928222656,0.1805260181427002,0.06575512886047363,0.14739441871643066,0.9839053153991699,0.8365108966827393,0.16908478736877441,0.7424378395080566,0.5733530521392822,0.12649869918823242,0.316159725189209,0.18966102600097656,0.13751816749572754,0.5896453857421875,0.45212721824645996,0.1491844654083252,0.13767623901367188,-0.01150822639465332,0.11476659774780273,0.2450389862060547,0.13027238845825195,0.15164899826049805,6.769544363021851,6.6178953647613525,0.11998462677001953
Mann,1,14,0.1455094814300537,0.5282883644104004,0.3827788829803467,0.13114213943481445,0.20076966285705566,0.06962752342224121,0.15921378135681152,0.2483072280883789,0.08909344673156738,0.1520984172821045,0.6035723686218262,0.4514739513397217,0.10365414619445801,0.5396294593811035,0.4359753131866455,0.13985776901245117,0.322601318359375,0.18274354934692383,0.09343147277832031,0.26404380798339844,0.17061233520507812,0.14343667030334473,0.180436372756958,0.03699970245361328,0.14484286308288574,0.27223920822143555,0.1273963451385498,0.14806747436523438,0.8432645797729492,0.6951971054077148,0.1399221420288086
Mann,1,15,0.1499481201171875,0.5431187152862549,0.3931705951690674,0.10955476760864258,0.18532180786132812,0.07576704025268555,0.12544894218444824,0.29829883575439453,0.1728498935699463,0.1365063190460205,0.5595827102661133,0.4230763912200928,0.11635375022888184,0.48980093002319336,0.3734471797943115,0.12002444267272949,0.3621058464050293,0.2420814037322998,0.1097860336303711,0.3305778503417969,0.22079181671142578,0.14918160438537598,0.13568449020385742,-0.013497114181518555,0.13743329048156738,0.23890233039855957,0.10146903991699219,0.13988661766052246,0.2515096664428711,0.11162304878234863,0.15309619903564453
Mann,1,16,0.1531982421875,0.482302188873291,0.329103946685791,0.11492681503295898,0.19199848175048828,0.0770716667175293,0.13274741172790527,0.355196475982666,0.22244906425476074,0.11470150947570801,0.44367074966430664,0.32896924018859863,0.08623933792114258,0.606097936630249,0.5198585987091064,0.11815381050109863,0.302825927734375,0.18467211723327637,0.12293052673339844,0.25217580795288086,0.12924528121948242,0.16811728477478027,0.1897754669189453,0.02165818214416504,0.12949419021606445,0.25138020515441895,0.12188601493835449,0.12134099006652832,0.3658163547515869,0.2444753646850586,0.1427159309387207
Mann,1,17,0.12306737899780273,0.28693294525146484,0.1638655662536621,0.15381860733032227,0.20981550216674805,0.05599689483642578,0.13008666038513184,0.33449745178222656,0.20441079139709473,0.14391350746154785,0.5506670475006104,0.4067535400390625,0.11432671546936035,0.6365997791290283,0.522273063659668,0.13500213623046875,0.36802053451538086,0.2330183982849121,0.12566018104553223,0.49817323684692383,0.3725130558013916,0.1213235855102539,0.23418879508972168,0.11286520957946777,0.104766845703125,1.1828935146331787,1.0781266689300537,0.1145634651184082,0.20881867408752441,0.09425520896911621,0.12891197204589844
Mann,1,18,0.14248967170715332,0.3170957565307617,0.1746060848236084,0.16744494438171387,0.22385597229003906,0.056411027908325195,0.13671541213989258,0.29494309425354004,0.15822768211364746,0.14220738410949707,0.7552196979522705,0.6130123138427734,0.12066912651062012,0.9720721244812012,0.851402997970581,0.10672307014465332,0.3298633098602295,0.22314023971557617,0.11879491806030273,0.2552831172943115,0.1364881992340088,0.13585495948791504,1.74760103225708,1.611746072769165,0.12236380577087402,0.5545175075531006,0.43215370178222656,0.12703371047973633,1.2458107471466064,1.1187770366668701,0.1303572654724121
Mann,1,19,0.1480419635772705,3.1117289066314697,2.963686943054199,0.13135838508605957,0.28738999366760254,0.15603160858154297,0.11168503761291504,0.37166595458984375,0.2599809169769287,0.1053628921508789,1.4100213050842285,1.3046584129333496,0.11739301681518555,0.8274316787719727,0.7100386619567871,0.11263465881347656,0.8418338298797607,0.7291991710662842,0.10975933074951172,0.7638144493103027,0.654055118560791,0.16100430488586426,0.1711874008178711,0.010183095932006836,0.1428539752960205,0.3871583938598633,0.24430441856384277,0.1405014991760254,0.25458765029907227,0.11408615112304688,0.1600348949432373
Mann,1,20,0.1412065029144287,0.48407983779907227,0.34287333488464355,0.10760211944580078,0.20192766189575195,0.09432554244995117,0.14472627639770508,0.3306922912597656,0.18596601486206055,0.11709904670715332,0.5096311569213867,0.3925321102142334,0.08157181739807129,0.6103646755218506,0.5287928581237793,0.1239786148071289,0.32862424850463867,0.20464563369750977,0.13819241523742676,0.4052412509918213,0.26704883575439453,0.1425175666809082,0.19538426399230957,0.05286669731140137,0.12790822982788086,0.25911426544189453,0.13120603561401367,0.1422290802001953,0.3068044185638428,0.16457533836364746,0.17284154891967773
Mann,1,21,0.15519404411315918,0.8004670143127441,0.645272970199585,0.12670326232910156,0.2109522819519043,0.08424901962280273,0.1250286102294922,0.2970757484436035,0.17204713821411133,0.1462862491607666,0.8654723167419434,0.7191860675811768,0.14088726043701172,0.6826474666595459,0.5417602062225342,0.13770627975463867,0.610499382019043,0.4727931022644043,0.11752438545227051,1.9408624172210693,1.8233380317687988,0.13122820854187012,0.18497896194458008,0.05375075340270996,0.13578200340270996,0.5225882530212402,0.3868062496185303,0.17427444458007812,0.6569211483001709,0.4826467037200928,0.1515045166015625
Mann,1,22,0.14424419403076172,0.25842833518981934,0.11418414115905762,0.14180397987365723,0.32474517822265625,0.18294119834899902,0.12428617477416992,0.27930283546447754,0.15501666069030762,0.13149523735046387,1.6541175842285156,1.5226223468780518,0.10541391372680664,1.3900072574615479,1.2845933437347412,0.09640002250671387,0.6436967849731445,0.5472967624664307,0.12590312957763672,0.1749558448791504,0.04905271530151367,0.12725567817687988,0.1898183822631836,0.06256270408630371,0.14372777938842773,0.2828669548034668,0.13913917541503906,0.1324007511138916,0.268979549407959,0.13657879829406738,0.16120696067810059
Mann,1,23,0.15458273887634277,0.7999405860900879,0.6453578472137451,0.13853907585144043,0.27298593521118164,0.1344468593597412,0.12966418266296387,0.3329048156738281,0.20324063301086426,0.1916046142578125,0.3369920253753662,0.1453874111175537,0.13685941696166992,0.871528148651123,0.7346687316894531,0.1490476131439209,0.3964252471923828,0.24737763404846191,0.13608860969543457,0.3823204040527344,0.2462317943572998,0.13340973854064941,0.18297314643859863,0.04956340789794922,0.14126276969909668,0.36001062393188477,0.21874785423278809,0.15351033210754395,0.2541043758392334,0.10059404373168945,0.19320392608642578
